time	V(vout)
3.184821428571427e-003	1.737645e+000
3.187797619047617e-003	1.742288e+000
3.188095238095237e-003	1.742256e+000
3.190476190476189e-003	1.738112e+000
3.190773809523808e-003	1.738090e+000
3.193749999999999e-003	1.742732e+000
3.194047619047618e-003	1.742700e+000
3.196428571428570e-003	1.738555e+000
3.196726190476189e-003	1.738533e+000
3.199702380952380e-003	1.743173e+000
3.199999999999999e-003	1.743141e+000
3.202380952380951e-003	1.738995e+000
3.202678571428570e-003	1.738973e+000
3.205654761904760e-003	1.743612e+000
3.205952380952380e-003	1.743579e+000
3.208333333333332e-003	1.739433e+000
3.208630952380951e-003	1.739410e+000
3.211607142857142e-003	1.744048e+000
3.211904761904761e-003	1.744015e+000
3.214285714285713e-003	1.739868e+000
3.214583333333332e-003	1.739845e+000
3.217559523809522e-003	1.744481e+000
3.217857142857142e-003	1.744448e+000
3.220238095238094e-003	1.740300e+000
3.220535714285713e-003	1.740277e+000
3.223511904761904e-003	1.744912e+000
3.223809523809523e-003	1.744879e+000
3.226190476190475e-003	1.740730e+000
3.226488095238094e-003	1.740707e+000
3.229464285714284e-003	1.745341e+000
3.229761904761904e-003	1.745307e+000
3.232142857142856e-003	1.741157e+000
3.232440476190475e-003	1.741134e+000
3.235416666666665e-003	1.745767e+000
3.235714285714285e-003	1.745733e+000
3.238095238095237e-003	1.741581e+000
3.238392857142856e-003	1.741558e+000
3.238721309523806e-003	1.742070e+000
3.241369047619046e-003	1.746190e+000
3.241666666666666e-003	1.746156e+000
3.244047619047618e-003	1.742004e+000
3.244345238095237e-003	1.741980e+000
3.247321428571427e-003	1.746611e+000
3.247619047619047e-003	1.746577e+000
3.249999999999999e-003	1.742423e+000
3.250297619047618e-003	1.742400e+000
3.253273809523808e-003	1.747029e+000
3.253571428571427e-003	1.746995e+000
3.255952380952379e-003	1.742840e+000
3.256249999999999e-003	1.742817e+000
3.259226190476189e-003	1.747445e+000
3.259523809523809e-003	1.747411e+000
3.261904761904761e-003	1.743255e+000
3.262202380952380e-003	1.743231e+000
3.265178571428570e-003	1.747858e+000
3.265476190476189e-003	1.747824e+000
3.267857142857141e-003	1.743667e+000
3.268154761904760e-003	1.743644e+000
3.271130952380951e-003	1.748269e+000
3.271428571428570e-003	1.748234e+000
3.273809523809522e-003	1.744077e+000
3.274107142857142e-003	1.744053e+000
3.277083333333332e-003	1.748677e+000
3.277380952380951e-003	1.748643e+000
3.279761904761903e-003	1.744484e+000
3.280059523809522e-003	1.744460e+000
3.283035714285713e-003	1.749083e+000
3.283333333333332e-003	1.749049e+000
3.285714285714284e-003	1.744889e+000
3.286011904761904e-003	1.744865e+000
3.288988095238094e-003	1.749487e+000
3.289285714285713e-003	1.749452e+000
3.291666666666665e-003	1.745292e+000
3.291964285714284e-003	1.745268e+000
3.294940476190475e-003	1.749888e+000
3.295238095238094e-003	1.749853e+000
3.297619047619046e-003	1.745692e+000
3.297916666666665e-003	1.745667e+000
3.300892857142856e-003	1.750287e+000
3.301190476190475e-003	1.750252e+000
3.303571428571427e-003	1.746089e+000
3.303869047619046e-003	1.746065e+000
3.306845238095237e-003	1.750683e+000
3.307142857142856e-003	1.750648e+000
3.309523809523808e-003	1.746485e+000
3.309821428571427e-003	1.746460e+000
3.312797619047618e-003	1.751077e+000
3.313095238095237e-003	1.751042e+000
3.315476190476189e-003	1.746878e+000
3.315773809523808e-003	1.746853e+000
3.318749999999998e-003	1.751469e+000
3.319047619047618e-003	1.751434e+000
3.321428571428570e-003	1.747269e+000
3.321726190476189e-003	1.747244e+000
3.324702380952380e-003	1.751858e+000
3.324999999999999e-003	1.751823e+000
3.327380952380951e-003	1.747657e+000
3.327678571428570e-003	1.747632e+000
3.330654761904760e-003	1.752245e+000
3.330952380952380e-003	1.752210e+000
3.333333333333332e-003	1.748043e+000
3.333630952380951e-003	1.748018e+000
3.336607142857141e-003	1.752630e+000
3.336904761904761e-003	1.752595e+000
3.339285714285713e-003	1.748427e+000
3.339583333333332e-003	1.748402e+000
3.342559523809522e-003	1.753013e+000
3.342857142857142e-003	1.752977e+000
3.345238095238094e-003	1.748808e+000
3.345535714285713e-003	1.748783e+000
3.348511904761903e-003	1.753393e+000
3.348809523809523e-003	1.753357e+000
3.351190476190475e-003	1.749187e+000
3.351488095238094e-003	1.749162e+000
3.354464285714284e-003	1.753771e+000
3.354761904761904e-003	1.753735e+000
3.357142857142856e-003	1.749565e+000
3.357440476190475e-003	1.749539e+000
3.360416666666665e-003	1.754147e+000
3.360714285714285e-003	1.754111e+000
3.363095238095237e-003	1.749939e+000
3.363392857142856e-003	1.749914e+000
3.366369047619046e-003	1.754520e+000
3.366666666666665e-003	1.754484e+000
3.369047619047617e-003	1.750312e+000
3.369345238095237e-003	1.750286e+000
3.372321428571427e-003	1.754892e+000
3.372619047619047e-003	1.754855e+000
3.374999999999999e-003	1.750682e+000
3.375297619047618e-003	1.750656e+000
3.378273809523808e-003	1.755261e+000
3.378571428571427e-003	1.755224e+000
3.380952380952380e-003	1.751050e+000
3.381249999999998e-003	1.751024e+000
3.384226190476189e-003	1.755628e+000
3.384523809523808e-003	1.755591e+000
3.386904761904760e-003	1.751416e+000
3.387202380952380e-003	1.751390e+000
3.390178571428570e-003	1.755992e+000
3.390476190476189e-003	1.755956e+000
3.392857142857142e-003	1.751780e+000
3.393154761904760e-003	1.751754e+000
3.396130952380951e-003	1.756355e+000
3.396428571428570e-003	1.756318e+000
3.398809523809522e-003	1.752141e+000
3.399107142857141e-003	1.752115e+000
3.402083333333332e-003	1.756715e+000
3.402380952380951e-003	1.756679e+000
3.404761904761903e-003	1.752501e+000
3.405059523809522e-003	1.752475e+000
3.408035714285713e-003	1.757074e+000
3.408333333333332e-003	1.757037e+000
3.410714285714284e-003	1.752858e+000
3.411011904761903e-003	1.752832e+000
3.413988095238094e-003	1.757430e+000
3.414285714285713e-003	1.757393e+000
3.416666666666665e-003	1.753214e+000
3.416964285714285e-003	1.753187e+000
3.419940476190475e-003	1.757784e+000
3.420238095238094e-003	1.757747e+000
3.422619047619046e-003	1.753567e+000
3.422916666666665e-003	1.753540e+000
3.425892857142856e-003	1.758136e+000
3.426190476190475e-003	1.758098e+000
3.428571428571427e-003	1.753918e+000
3.428869047619046e-003	1.753891e+000
3.431845238095236e-003	1.758485e+000
3.432142857142856e-003	1.758448e+000
3.434523809523808e-003	1.754267e+000
3.434821428571427e-003	1.754240e+000
3.437797619047618e-003	1.758833e+000
3.438095238095237e-003	1.758796e+000
3.440476190476189e-003	1.754613e+000
3.440773809523808e-003	1.754586e+000
3.442942619047745e-003	1.757934e+000
3.443749999999999e-003	1.759179e+000
3.444047619047618e-003	1.759142e+000
3.446428571428570e-003	1.754958e+000
3.446726190476189e-003	1.754931e+000
3.449702380952379e-003	1.759523e+000
3.449999999999999e-003	1.759485e+000
3.452380952380951e-003	1.755301e+000
3.452678571428570e-003	1.755274e+000
3.455654761904761e-003	1.759864e+000
3.455952380952380e-003	1.759827e+000
3.458333333333332e-003	1.755642e+000
3.458630952380951e-003	1.755614e+000
3.461607142857141e-003	1.760204e+000
3.461904761904761e-003	1.760166e+000
3.464285714285713e-003	1.755980e+000
3.464583333333332e-003	1.755953e+000
3.467559523809522e-003	1.760541e+000
3.467857142857142e-003	1.760504e+000
3.470238095238094e-003	1.756317e+000
3.470535714285713e-003	1.756289e+000
3.473511904761903e-003	1.760877e+000
3.473809523809523e-003	1.760839e+000
3.476190476190475e-003	1.756652e+000
3.476488095238094e-003	1.756624e+000
3.479464285714284e-003	1.761211e+000
3.479761904761904e-003	1.761173e+000
3.482142857142856e-003	1.756984e+000
3.482440476190475e-003	1.756957e+000
3.485416666666665e-003	1.761542e+000
3.485714285714285e-003	1.761504e+000
3.488095238095237e-003	1.757315e+000
3.488392857142856e-003	1.757287e+000
3.491369047619046e-003	1.761872e+000
3.491666666666666e-003	1.761834e+000
3.494047619047618e-003	1.757644e+000
3.494345238095237e-003	1.757616e+000
3.497321428571427e-003	1.762200e+000
3.497619047619046e-003	1.762161e+000
3.499999999999998e-003	1.757971e+000
3.500297619047618e-003	1.757943e+000
3.503273809523808e-003	1.762525e+000
3.503571428571428e-003	1.762487e+000
3.505952380952380e-003	1.758295e+000
3.506249999999999e-003	1.758267e+000
3.509226190476189e-003	1.762849e+000
3.509523809523808e-003	1.762810e+000
3.511904761904760e-003	1.758618e+000
3.512202380952379e-003	1.758590e+000
3.515178571428570e-003	1.763171e+000
3.515476190476189e-003	1.763132e+000
3.517857142857141e-003	1.758939e+000
3.518154761904761e-003	1.758911e+000
3.521130952380951e-003	1.763491e+000
3.521428571428570e-003	1.763452e+000
3.523809523809522e-003	1.759258e+000
3.524107142857141e-003	1.759230e+000
3.527083333333332e-003	1.763809e+000
3.527380952380951e-003	1.763770e+000
3.529761904761903e-003	1.759576e+000
3.530059523809522e-003	1.759547e+000
3.533035714285713e-003	1.764125e+000
3.533333333333332e-003	1.764086e+000
3.535714285714284e-003	1.759891e+000
3.536011904761903e-003	1.759862e+000
3.538988095238094e-003	1.764439e+000
3.539285714285713e-003	1.764400e+000
3.541666666666665e-003	1.760204e+000
3.541964285714284e-003	1.760176e+000
3.544940476190475e-003	1.764752e+000
3.545238095238094e-003	1.764713e+000
3.547619047619046e-003	1.760516e+000
3.547916666666665e-003	1.760487e+000
3.550892857142856e-003	1.765062e+000
3.551190476190475e-003	1.765023e+000
3.553571428571427e-003	1.760826e+000
3.553869047619046e-003	1.760797e+000
3.556845238095237e-003	1.765371e+000
3.557142857142856e-003	1.765332e+000
3.559523809523808e-003	1.761134e+000
3.559821428571427e-003	1.761105e+000
3.562797619047617e-003	1.765678e+000
3.563095238095237e-003	1.765639e+000
3.565476190476189e-003	1.761440e+000
3.565773809523808e-003	1.761411e+000
3.568749999999999e-003	1.765983e+000
3.569047619047618e-003	1.765944e+000
3.571428571428570e-003	1.761744e+000
3.571726190476189e-003	1.761715e+000
3.574702380952379e-003	1.766286e+000
3.574999999999999e-003	1.766247e+000
3.577380952380951e-003	1.762047e+000
3.577678571428570e-003	1.762017e+000
3.580654761904760e-003	1.766588e+000
3.580952380952380e-003	1.766548e+000
3.583333333333332e-003	1.762347e+000
3.583630952380951e-003	1.762318e+000
3.586607142857141e-003	1.766888e+000
3.586904761904761e-003	1.766848e+000
3.589285714285713e-003	1.762646e+000
3.589583333333332e-003	1.762617e+000
3.592559523809522e-003	1.767186e+000
3.592857142857142e-003	1.767146e+000
3.595238095238094e-003	1.762943e+000
3.595535714285713e-003	1.762914e+000
3.598511904761903e-003	1.767482e+000
3.598809523809522e-003	1.767442e+000
3.601190476190474e-003	1.763239e+000
3.601488095238094e-003	1.763209e+000
3.604464285714284e-003	1.767776e+000
3.604761904761904e-003	1.767736e+000
3.607142857142856e-003	1.763532e+000
3.607440476190475e-003	1.763503e+000
3.610416666666665e-003	1.768069e+000
3.610714285714284e-003	1.768029e+000
3.613095238095236e-003	1.763824e+000
3.613392857142856e-003	1.763794e+000
3.616369047619046e-003	1.768360e+000
3.616666666666666e-003	1.768319e+000
3.619047619047618e-003	1.764114e+000
3.619345238095237e-003	1.764084e+000
3.622321428571427e-003	1.768649e+000
3.622619047619046e-003	1.768608e+000
3.624999999999998e-003	1.764403e+000
3.625297619047617e-003	1.764373e+000
3.628273809523808e-003	1.768936e+000
3.628571428571427e-003	1.768896e+000
3.630952380952379e-003	1.764689e+000
3.631249999999999e-003	1.764659e+000
3.634226190476189e-003	1.769222e+000
3.634523809523808e-003	1.769181e+000
3.636904761904761e-003	1.764974e+000
3.637202380952379e-003	1.764944e+000
3.640178571428570e-003	1.769506e+000
3.640476190476189e-003	1.769466e+000
3.642857142857141e-003	1.765257e+000
3.643154761904760e-003	1.765227e+000
3.646130952380951e-003	1.769788e+000
3.646160714285713e-003	1.769821e+000
3.646428571428570e-003	1.769748e+000
3.648809523809522e-003	1.765539e+000
3.649107142857141e-003	1.765509e+000
3.652083333333332e-003	1.770069e+000
3.652380952380951e-003	1.770028e+000
3.654761904761903e-003	1.765819e+000
3.655059523809522e-003	1.765789e+000
3.658035714285713e-003	1.770348e+000
3.658333333333332e-003	1.770307e+000
3.660714285714284e-003	1.766097e+000
3.661011904761903e-003	1.766067e+000
3.663988095238093e-003	1.770625e+000
3.664285714285713e-003	1.770585e+000
3.666666666666665e-003	1.766374e+000
3.666964285714284e-003	1.766343e+000
3.669940476190475e-003	1.770901e+000
3.670238095238094e-003	1.770860e+000
3.672619047619046e-003	1.766649e+000
3.672916666666665e-003	1.766618e+000
3.675892857142855e-003	1.771175e+000
3.676190476190475e-003	1.771134e+000
3.678571428571427e-003	1.766922e+000
3.678869047619046e-003	1.766892e+000
3.681845238095237e-003	1.771448e+000
3.682142857142856e-003	1.771407e+000
3.684523809523808e-003	1.767194e+000
3.684821428571427e-003	1.767163e+000
3.687797619047618e-003	1.771719e+000
3.688095238095237e-003	1.771677e+000
3.690476190476189e-003	1.767464e+000
3.690773809523808e-003	1.767433e+000
3.693749999999998e-003	1.771988e+000
3.694047619047618e-003	1.771947e+000
3.696428571428570e-003	1.767733e+000
3.696726190476189e-003	1.767702e+000
3.699702380952380e-003	1.772255e+000
3.699999999999999e-003	1.772214e+000
3.702380952380951e-003	1.768000e+000
3.702678571428570e-003	1.767969e+000
3.705654761904760e-003	1.772521e+000
3.705952380952380e-003	1.772480e+000
3.708333333333332e-003	1.768265e+000
3.708630952380951e-003	1.768234e+000
3.711607142857141e-003	1.772786e+000
3.711904761904760e-003	1.772745e+000
3.714285714285713e-003	1.768529e+000
3.714583333333332e-003	1.768498e+000
3.717559523809522e-003	1.773049e+000
3.717857142857142e-003	1.773007e+000
3.720238095238094e-003	1.768791e+000
3.720535714285713e-003	1.768760e+000
3.723511904761903e-003	1.773310e+000
3.723809523809523e-003	1.773269e+000
3.726190476190475e-003	1.769052e+000
3.726488095238094e-003	1.769020e+000
3.729464285714284e-003	1.773570e+000
3.729761904761903e-003	1.773528e+000
3.732142857142855e-003	1.769311e+000
3.732440476190475e-003	1.769279e+000
3.735416666666665e-003	1.773828e+000
3.735714285714285e-003	1.773787e+000
3.738095238095237e-003	1.769568e+000
3.738392857142856e-003	1.769537e+000
3.741369047619046e-003	1.774085e+000
3.741666666666665e-003	1.774043e+000
3.744047619047617e-003	1.769824e+000
3.744345238095237e-003	1.769793e+000
3.747321428571427e-003	1.774340e+000
3.747619047619047e-003	1.774298e+000
3.749999999999999e-003	1.770079e+000
3.750297619047618e-003	1.770047e+000
3.753273809523808e-003	1.774594e+000
3.753571428571427e-003	1.774552e+000
3.755952380952379e-003	1.770332e+000
3.756249999999998e-003	1.770300e+000
3.759226190476189e-003	1.774846e+000
3.759523809523808e-003	1.774804e+000
3.761904761904760e-003	1.770583e+000
3.762202380952380e-003	1.770552e+000
3.765178571428570e-003	1.775097e+000
3.765476190476189e-003	1.775055e+000
3.767857142857141e-003	1.770833e+000
3.768154761904760e-003	1.770802e+000
3.771130952380951e-003	1.775346e+000
3.771428571428570e-003	1.775304e+000
3.773809523809522e-003	1.771082e+000
3.774107142857141e-003	1.771050e+000
3.777083333333332e-003	1.775594e+000
3.777380952380951e-003	1.775551e+000
3.779761904761903e-003	1.771329e+000
3.780059523809522e-003	1.771297e+000
3.783035714285713e-003	1.775840e+000
3.783333333333332e-003	1.775797e+000
3.785714285714284e-003	1.771574e+000
3.786011904761903e-003	1.771542e+000
3.788988095238094e-003	1.776085e+000
3.789285714285713e-003	1.776042e+000
3.791666666666665e-003	1.771819e+000
3.791964285714284e-003	1.771786e+000
3.794940476190474e-003	1.776328e+000
3.795238095238094e-003	1.776285e+000
3.797619047619046e-003	1.772061e+000
3.797916666666665e-003	1.772029e+000
3.800892857142856e-003	1.776570e+000
3.801190476190475e-003	1.776527e+000
3.803571428571427e-003	1.772303e+000
3.803869047619046e-003	1.772270e+000
3.806845238095236e-003	1.776810e+000
3.807142857142856e-003	1.776768e+000
3.809523809523808e-003	1.772542e+000
3.809821428571427e-003	1.772510e+000
3.812797619047617e-003	1.777049e+000
3.813095238095237e-003	1.777007e+000
3.815476190476189e-003	1.772781e+000
3.815773809523808e-003	1.772748e+000
3.818749999999998e-003	1.777287e+000
3.819047619047618e-003	1.777244e+000
3.821428571428570e-003	1.773018e+000
3.821726190476189e-003	1.772985e+000
3.824702380952379e-003	1.777523e+000
3.824999999999999e-003	1.777480e+000
3.827380952380951e-003	1.773253e+000
3.827678571428570e-003	1.773221e+000
3.830654761904760e-003	1.777758e+000
3.830952380952380e-003	1.777715e+000
3.833333333333332e-003	1.773487e+000
3.833630952380951e-003	1.773455e+000
3.836607142857141e-003	1.777991e+000
3.836904761904761e-003	1.777948e+000
3.839285714285713e-003	1.773720e+000
3.839583333333332e-003	1.773687e+000
3.842559523809522e-003	1.778223e+000
3.842857142857141e-003	1.778180e+000
3.845238095238093e-003	1.773952e+000
3.845535714285713e-003	1.773919e+000
3.848511904761903e-003	1.778454e+000
3.848809523809523e-003	1.778411e+000
3.848821428571427e-003	1.778390e+000
3.851190476190475e-003	1.774181e+000
3.851488095238094e-003	1.774149e+000
3.854464285714284e-003	1.778683e+000
3.854761904761903e-003	1.778640e+000
3.857142857142855e-003	1.774410e+000
3.857440476190474e-003	1.774377e+000
3.860416666666665e-003	1.778911e+000
3.860714285714284e-003	1.778868e+000
3.863095238095236e-003	1.774637e+000
3.863392857142856e-003	1.774605e+000
3.866369047619046e-003	1.779138e+000
3.866666666666665e-003	1.779094e+000
3.869047619047617e-003	1.774863e+000
3.869345238095236e-003	1.774830e+000
3.872321428571427e-003	1.779363e+000
3.872619047619046e-003	1.779320e+000
3.874999999999998e-003	1.775088e+000
3.875297619047617e-003	1.775055e+000
3.878273809523808e-003	1.779587e+000
3.878571428571427e-003	1.779543e+000
3.880952380952379e-003	1.775311e+000
3.881249999999998e-003	1.775278e+000
3.884226190476189e-003	1.779809e+000
3.884523809523808e-003	1.779766e+000
3.886904761904760e-003	1.775533e+000
3.887202380952379e-003	1.775500e+000
3.890178571428570e-003	1.780030e+000
3.890476190476189e-003	1.779987e+000
3.892857142857141e-003	1.775754e+000
3.893154761904760e-003	1.775721e+000
3.896130952380951e-003	1.780250e+000
3.896428571428570e-003	1.780207e+000
3.898809523809522e-003	1.775973e+000
3.899107142857141e-003	1.775940e+000
3.902083333333332e-003	1.780469e+000
3.902380952380951e-003	1.780425e+000
3.904761904761903e-003	1.776191e+000
3.905059523809522e-003	1.776158e+000
3.908035714285713e-003	1.780686e+000
3.908333333333331e-003	1.780643e+000
3.910714285714284e-003	1.776408e+000
3.911011904761903e-003	1.776375e+000
3.913988095238094e-003	1.780902e+000
3.914285714285712e-003	1.780859e+000
3.916666666666665e-003	1.776623e+000
3.916964285714284e-003	1.776590e+000
3.919940476190475e-003	1.781117e+000
3.920238095238094e-003	1.781073e+000
3.922619047619046e-003	1.776838e+000
3.922916666666666e-003	1.776804e+000
3.925892857142856e-003	1.781331e+000
3.926190476190475e-003	1.781287e+000
3.928571428571427e-003	1.777050e+000
3.928869047619047e-003	1.777017e+000
3.931845238095237e-003	1.781543e+000
3.932142857142855e-003	1.781499e+000
3.934523809523808e-003	1.777262e+000
3.934821428571427e-003	1.777228e+000
3.937797619047618e-003	1.781754e+000
3.938095238095236e-003	1.781710e+000
3.940476190476189e-003	1.777472e+000
3.940773809523808e-003	1.777439e+000
3.943749999999999e-003	1.781963e+000
3.944047619047617e-003	1.781919e+000
3.946428571428570e-003	1.777682e+000
3.946726190476189e-003	1.777648e+000
3.949702380952379e-003	1.782172e+000
3.949999999999998e-003	1.782128e+000
3.952380952380950e-003	1.777889e+000
3.952678571428570e-003	1.777856e+000
3.955654761904761e-003	1.782379e+000
3.955952380952379e-003	1.782335e+000
3.958333333333332e-003	1.778096e+000
3.958630952380951e-003	1.778062e+000
3.961607142857142e-003	1.782585e+000
3.961904761904760e-003	1.782541e+000
3.964285714285713e-003	1.778301e+000
3.964583333333332e-003	1.778268e+000
3.967559523809523e-003	1.782790e+000
3.967857142857141e-003	1.782745e+000
3.970238095238094e-003	1.778506e+000
3.970535714285713e-003	1.778472e+000
3.973511904761903e-003	1.782993e+000
3.973809523809522e-003	1.782949e+000
3.976190476190474e-003	1.778709e+000
3.976488095238094e-003	1.778675e+000
3.979464285714284e-003	1.783196e+000
3.979761904761903e-003	1.783151e+000
3.982142857142855e-003	1.778911e+000
3.982440476190475e-003	1.778876e+000
3.985416666666666e-003	1.783397e+000
3.985714285714284e-003	1.783352e+000
3.988095238095237e-003	1.779111e+000
3.988392857142856e-003	1.779077e+000
3.991369047619047e-003	1.783597e+000
3.991666666666665e-003	1.783552e+000
3.994047619047618e-003	1.779310e+000
3.994345238095237e-003	1.779276e+000
3.997321428571427e-003	1.783795e+000
3.997619047619046e-003	1.783751e+000
3.999999999999998e-003	1.779509e+000
4.000297619047618e-003	1.779474e+000
4.003273809523808e-003	1.783993e+000
4.003571428571427e-003	1.783948e+000
4.005952380952379e-003	1.779706e+000
4.006249999999999e-003	1.779671e+000
4.009226190476189e-003	1.784189e+000
4.009523809523807e-003	1.784145e+000
4.011904761904760e-003	1.779902e+000
4.012202380952379e-003	1.779867e+000
4.015178571428570e-003	1.784385e+000
4.015476190476188e-003	1.784340e+000
4.017857142857141e-003	1.780096e+000
4.018154761904760e-003	1.780062e+000
4.021130952380951e-003	1.784579e+000
4.021428571428570e-003	1.784534e+000
4.023809523809522e-003	1.780290e+000
4.024107142857142e-003	1.780255e+000
4.027083333333332e-003	1.784772e+000
4.027380952380951e-003	1.784727e+000
4.029761904761903e-003	1.780482e+000
4.030059523809523e-003	1.780448e+000
4.033035714285713e-003	1.784963e+000
4.033333333333332e-003	1.784918e+000
4.035714285714284e-003	1.780674e+000
4.036011904761903e-003	1.780639e+000
4.038988095238094e-003	1.785154e+000
4.039285714285712e-003	1.785109e+000
4.041666666666665e-003	1.780864e+000
4.041964285714284e-003	1.780829e+000
4.044940476190475e-003	1.785344e+000
4.045238095238093e-003	1.785298e+000
4.047619047619046e-003	1.781053e+000
4.047916666666665e-003	1.781018e+000
4.050892857142856e-003	1.785532e+000
4.051190476190475e-003	1.785487e+000
4.051559523809522e-003	1.784828e+000
4.053571428571427e-003	1.781240e+000
4.053869047619047e-003	1.781206e+000
4.056845238095237e-003	1.785719e+000
4.057142857142856e-003	1.785674e+000
4.059523809523808e-003	1.781427e+000
4.059821428571427e-003	1.781392e+000
4.062797619047618e-003	1.785905e+000
4.063095238095236e-003	1.785860e+000
4.065476190476189e-003	1.781613e+000
4.065773809523808e-003	1.781578e+000
4.068749999999999e-003	1.786090e+000
4.069047619047617e-003	1.786045e+000
4.071428571428570e-003	1.781798e+000
4.071726190476189e-003	1.781762e+000
4.074702380952379e-003	1.786274e+000
4.074999999999998e-003	1.786229e+000
4.077380952380950e-003	1.781981e+000
4.077678571428570e-003	1.781946e+000
4.080654761904760e-003	1.786457e+000
4.080952380952379e-003	1.786412e+000
4.083333333333331e-003	1.782163e+000
4.083630952380951e-003	1.782128e+000
4.086607142857142e-003	1.786639e+000
4.086904761904760e-003	1.786593e+000
4.089285714285713e-003	1.782345e+000
4.089583333333332e-003	1.782309e+000
4.092559523809523e-003	1.786820e+000
4.092857142857141e-003	1.786774e+000
4.095238095238094e-003	1.782525e+000
4.095535714285713e-003	1.782490e+000
4.098511904761903e-003	1.786999e+000
4.098809523809522e-003	1.786954e+000
4.101190476190474e-003	1.782704e+000
4.101488095238094e-003	1.782669e+000
4.104464285714284e-003	1.787178e+000
4.104761904761903e-003	1.787132e+000
4.107142857142855e-003	1.782882e+000
4.107440476190475e-003	1.782847e+000
4.110416666666665e-003	1.787355e+000
4.110714285714284e-003	1.787309e+000
4.113095238095236e-003	1.783059e+000
4.113392857142855e-003	1.783024e+000
4.116369047619047e-003	1.787532e+000
4.116666666666665e-003	1.787486e+000
4.119047619047618e-003	1.783235e+000
4.119345238095237e-003	1.783200e+000
4.122321428571427e-003	1.787707e+000
4.122619047619046e-003	1.787661e+000
4.124999999999999e-003	1.783410e+000
4.125297619047618e-003	1.783374e+000
4.128273809523808e-003	1.787881e+000
4.128571428571427e-003	1.787835e+000
4.130952380952379e-003	1.783584e+000
4.131249999999999e-003	1.783548e+000
4.134226190476189e-003	1.788055e+000
4.134523809523808e-003	1.788009e+000
4.136904761904760e-003	1.783757e+000
4.137202380952379e-003	1.783721e+000
4.140178571428570e-003	1.788227e+000
4.140476190476188e-003	1.788181e+000
4.142857142857141e-003	1.783929e+000
4.143154761904760e-003	1.783893e+000
4.146130952380951e-003	1.788398e+000
4.146428571428569e-003	1.788352e+000
4.148809523809522e-003	1.784099e+000
4.149107142857141e-003	1.784064e+000
4.152083333333332e-003	1.788569e+000
4.152380952380951e-003	1.788522e+000
4.154761904761903e-003	1.784269e+000
4.155059523809523e-003	1.784233e+000
4.158035714285713e-003	1.788738e+000
4.158333333333332e-003	1.788692e+000
4.160714285714284e-003	1.784438e+000
4.161011904761904e-003	1.784402e+000
4.163988095238094e-003	1.788906e+000
4.164285714285712e-003	1.788860e+000
4.166666666666665e-003	1.784606e+000
4.166964285714284e-003	1.784570e+000
4.169940476190475e-003	1.789073e+000
4.170238095238093e-003	1.789027e+000
4.172619047619046e-003	1.784772e+000
4.172916666666665e-003	1.784737e+000
4.175892857142855e-003	1.789240e+000
4.176190476190474e-003	1.789193e+000
4.178571428571427e-003	1.784938e+000
4.178869047619046e-003	1.784902e+000
4.181845238095237e-003	1.789405e+000
4.182142857142856e-003	1.789358e+000
4.184523809523808e-003	1.785103e+000
4.184821428571428e-003	1.785067e+000
4.187797619047618e-003	1.789569e+000
4.188095238095236e-003	1.789523e+000
4.190476190476189e-003	1.785267e+000
4.190773809523808e-003	1.785231e+000
4.193749999999999e-003	1.789732e+000
4.194047619047617e-003	1.789686e+000
4.196428571428570e-003	1.785430e+000
4.196726190476189e-003	1.785394e+000
4.199702380952380e-003	1.789895e+000
4.199999999999998e-003	1.789848e+000
4.202380952380951e-003	1.785592e+000
4.202678571428570e-003	1.785555e+000
4.205654761904760e-003	1.790056e+000
4.205952380952379e-003	1.790009e+000
4.208333333333331e-003	1.785753e+000
4.208630952380951e-003	1.785716e+000
4.211607142857141e-003	1.790216e+000
4.211904761904760e-003	1.790170e+000
4.214285714285712e-003	1.785913e+000
4.214583333333332e-003	1.785876e+000
4.217559523809523e-003	1.790376e+000
4.217857142857141e-003	1.790329e+000
4.220238095238094e-003	1.786072e+000
4.220535714285713e-003	1.786035e+000
4.223511904761904e-003	1.790534e+000
4.223809523809522e-003	1.790488e+000
4.226190476190475e-003	1.786230e+000
4.226488095238094e-003	1.786193e+000
4.229464285714284e-003	1.790692e+000
4.229761904761903e-003	1.790645e+000
4.232142857142855e-003	1.786387e+000
4.232440476190475e-003	1.786350e+000
4.235416666666665e-003	1.790849e+000
4.235714285714284e-003	1.790802e+000
4.238095238095236e-003	1.786543e+000
4.238392857142856e-003	1.786507e+000
4.241369047619046e-003	1.791004e+000
4.241666666666664e-003	1.790957e+000
4.244047619047617e-003	1.786698e+000
4.244345238095236e-003	1.786662e+000
4.247321428571428e-003	1.791159e+000
4.247619047619046e-003	1.791112e+000
4.249999999999999e-003	1.786853e+000
4.250297619047618e-003	1.786816e+000
4.253273809523808e-003	1.791313e+000
4.253571428571427e-003	1.791266e+000
4.255678571428567e-003	1.787495e+000
4.255952380952379e-003	1.787006e+000
4.256249999999999e-003	1.786970e+000
4.259226190476189e-003	1.791466e+000
4.259523809523808e-003	1.791419e+000
4.261904761904760e-003	1.787159e+000
4.262202380952380e-003	1.787122e+000
4.265178571428570e-003	1.791618e+000
4.265476190476189e-003	1.791571e+000
4.267857142857141e-003	1.787310e+000
4.268154761904760e-003	1.787274e+000
4.271130952380951e-003	1.791769e+000
